Name,Beg,End,Location,Score
AT3G47770.1,2658,2742,distal,-12.653827309308758
AT3G47770.1,3090,3171,distal,2.387656984621087
AT3G47770.1,3373,3487,distal,-10.23330962656399
AT3G47770.1,3598,3727,distal,-2.0088280495381396
AT3G47770.1,3813,3891,distal,-6.5315908092390185
AT3G47770.1,4021,4146,distal,-1.8525658348285963
AT1G31870.2,746,864,distal,-10.91254970982716
AT1G31870.2,1778,2054,distal,-4.443001828975869
AT1G31870.2,2123,2210,distal,-11.596529331773496
AT1G31870.2,2276,2370,distal,-2.3888735553244747
AT1G31870.2,2475,2563,distal,2.732703962200569
AT1G31870.2,2637,2736,distal,-11.797387298209642
AT1G31870.2,2918,3016,distal,0.868084846526648
AT1G31870.1,746,864,distal,-10.91254970982716
AT1G31870.1,1778,2054,distal,-4.443001828975869
AT1G31870.1,2123,2210,distal,-11.596529331773496
AT1G31870.1,2276,2370,distal,-2.3888735553244747
AT1G31870.1,2475,2563,distal,2.732703962200569
AT1G31870.1,2637,2736,distal,-11.797387298209642
AT1G31870.1,2918,3016,distal,0.868084846526648
AT2G09388.1,779,875,distal,5.828819673085516
AT1G20630.1,874,1146,distal,-4.126070763437627
AT1G20630.1,1425,1602,distal,-7.675918453686554
AT1G20630.1,2380,2469,distal,1.1299448977004722
AT1G20630.1,2560,2649,distal,-9.978798750366035
AT1G20630.1,2718,2819,distal,-12.639749588431538
AT5G43990.5,1020,1129,distal,2.3832631705057907
AT5G43990.5,1187,1274,distal,-2.3703756907617004
AT5G43990.5,1314,1397,distal,-3.6380613251321323
AT5G43990.5,1600,1771,distal,-14.178588824206981
AT5G43990.5,2890,3067,distal,-6.051355867867505
AT5G43990.5,3319,3454,distal,-11.256632357695443
AT5G43990.5,3522,3624,distal,-4.3411605305507965
AT5G43990.5,3676,3799,distal,6.109404313923035
AT5G43990.5,3897,4018,distal,-4.497253934377232
AT5G43990.4,409,831,distal,14.109960980077071
AT5G43990.4,1020,1129,distal,2.3832631705057907
AT5G43990.4,1187,1274,distal,-2.3703756907617004
AT5G43990.4,1314,1397,distal,-3.6380613251321323
AT5G43990.4,1660,1771,distal,-5.749072793302421
AT5G43990.4,2890,3067,distal,-6.051355867867505
AT5G43990.4,3319,3454,distal,-11.256632357695443
AT5G43990.4,3522,3624,distal,-4.3411605305507965
AT5G43990.4,3676,3799,distal,6.109404313923035
AT5G43990.4,3897,4018,distal,-4.497253934377232
AT5G43990.3,1020,1129,distal,2.3832631705057907
AT5G43990.3,1187,1274,distal,-2.3703756907617004
AT5G43990.3,1314,1397,distal,-3.6380613251321323
AT5G43990.3,1660,1771,distal,-5.749072793302421
AT5G43990.3,2890,3067,distal,-6.051355867867505
AT5G43990.3,3319,3454,distal,-11.256632357695443
AT5G43990.3,3522,3624,distal,-4.3411605305507965
AT5G43990.3,3676,3799,distal,6.109404313923035
AT5G43990.3,3897,4018,distal,-4.497253934377232
AT5G43990.1,1020,1129,distal,2.3832631705057907
AT5G43990.1,1187,1274,distal,-2.3703756907617004
AT5G43990.1,1314,1397,distal,-3.6380613251321323
AT5G43990.1,1660,1771,distal,-5.749072793302421
AT5G43990.1,2890,3067,distal,-6.051355867867505
AT5G43990.1,3319,3454,distal,-11.256632357695443
AT5G43990.1,3522,3624,distal,-4.3411605305507965
AT5G43990.1,3676,3799,distal,6.109404313923035
AT5G43990.1,3897,4018,distal,-4.497253934377232
AT5G43990.2,1020,1129,distal,2.3832631705057907
AT5G43990.2,1187,1274,distal,-2.3703756907617004
AT5G43990.2,1314,1397,distal,-3.6380613251321323
AT5G43990.2,1660,1771,distal,-5.749072793302421
AT5G43990.2,2890,3067,distal,-6.051355867867505
AT5G43990.2,3319,3454,distal,-11.256632357695443
AT5G43990.2,3522,3624,distal,-4.3411605305507965
AT5G43990.2,3676,3799,distal,6.109404313923035
AT5G43990.2,3897,4018,distal,-4.497253934377232
AT5G52300.1,471,561,distal,2.1526132699849514
AT5G52300.1,1099,1168,distal,5.975569361308386
AT5G52300.1,2168,2265,distal,2.289775237034858
AT5G52300.2,471,561,distal,2.1526132699849514
AT5G52300.2,1099,1168,distal,5.975569361308386
AT5G52300.2,2168,2265,distal,2.289775237034858
AT4G34320.1,715,978,distal,-3.012085808064217
AT3G30841.1,515,591,distal,2.0560060208141326
AT3G30841.1,738,814,distal,1.8496492072659487
AT3G30841.1,1092,1175,distal,3.107758709347163
AT3G30841.1,1449,1529,distal,4.234484832807209
AT4G08520.1,554,1394,distal,-25.78241613202053
AT4G08520.1,1555,1759,distal,-8.765841151399467
AT4G08520.1,1908,1994,distal,-7.951308056914184
AT4G08520.1,2073,2704,distal,-10.307677275740785
AT4G08520.1,2790,2887,distal,-5.326412597052478
AT1G29790.1,1201,1660,distal,-6.395886226052465
AT1G29790.2,1201,1551,distal,-9.534972568251243
AT3G13960.1,1153,1230,distal,5.21718243797996
AT3G13960.1,1686,1769,distal,0.4041420627874037
AT5G45550.1,1004,1151,distal,4.812810629394525
AT5G45550.1,1261,1444,distal,-6.566588877262074
AT5G45550.1,1539,1971,distal,-22.037394687943213
AT5G45550.1,2106,2207,distal,-5.339143933056731
AT5G45550.1,2372,2603,distal,-4.453197179735464
AT1G16858.1,1844,2130,distal,-28.13456963854429
AT1G16858.1,2287,2385,distal,-0.4464215166633295
AT1G16858.1,2598,2690,distal,-2.394389045800506
AT1G16860.1,1844,2130,distal,-28.13456963854429
AT1G16860.1,2287,2385,distal,-0.4464215166633295
AT1G16860.1,2598,2690,distal,-2.394389045800506
AT4G02580.1,479,1108,distal,3.175499949534111
AT4G02580.1,1226,1359,distal,2.0747849303062735
AT4G02580.1,1438,1526,distal,-12.098824586550498
AT4G02580.1,1633,1723,distal,-5.066131949710681
AT4G02580.1,1771,1882,distal,-5.414824143045373
AT4G02580.1,1961,2076,distal,0.8164909509859286
AT4G02580.1,2143,2331,distal,-7.89987135225639
AT4G05360.1,422,505,distal,-2.1852006195725937
AT4G05360.1,537,784,distal,-35.062044440585034
AT4G05360.1,907,989,distal,-5.217365664943054
AT4G05360.1,1232,1359,distal,-14.009945486091521
AT4G05360.1,1507,1594,distal,-5.198285900763737
AT4G05360.1,1681,1764,distal,-7.9438630785780555
AT4G05360.1,1874,2796,distal,37.5219883969046
AT4G05360.1,3964,4040,distal,0.15731812484494548
AT3G42310.1,560,1608,distal,-19.306060468122173
AT1G05090.1,889,945,distal,1.3740740548698351
AT1G05090.1,2123,2245,distal,4.524313388588736
AT1G08845.2,516,1050,distal,-14.671332084768444
AT1G08845.2,1183,1713,distal,-5.5426158423610135
AT1G08845.1,516,1050,distal,-14.671332084768444
AT1G08845.1,1183,1713,distal,-5.5426158423610135
AT1G59650.1,514,990,distal,34.49415217516187
AT1G59650.1,1072,1157,distal,-0.16744603137969077
AT1G59650.1,1539,1621,distal,1.363783093732273
AT1G59650.1,1758,1843,distal,-3.991835441580527
AT1G59650.1,2010,2100,distal,-0.1928371672577096
AT1G59650.1,2230,2325,distal,9.483427835887072
AT1G59650.1,2521,2610,distal,-12.506612210023658
AT1G59650.1,2734,2817,distal,3.9403114888784363
AT5G43430.1,491,788,distal,16.018356495873455
AT5G43430.1,870,972,distal,-3.442717832894625
AT5G43430.1,1068,1287,distal,-9.693900612391891
AT5G43430.2,491,788,distal,16.018356495873455
AT5G43430.2,870,972,distal,-3.442717832894625
AT5G43430.2,1068,1267,distal,-8.902888927086687
AT5G43430.3,491,788,distal,16.018356495873455
AT5G43430.3,870,972,distal,-3.442717832894625
AT5G43430.3,1068,1287,distal,-9.693900612391891
AT5G41600.1,700,778,distal,-14.202290410910884
AT5G41600.1,921,1004,distal,-8.43224828083277
AT5G41600.1,1075,1163,distal,-11.575080638129467
AT2G36830.1,449,539,distal,-7.0873652452317
AT1G79970.1,1318,1414,distal,-9.691565748826374
AT4G00755.2,427,518,distal,3.7069052146532915
AT4G00755.2,939,1026,distal,5.304520396741193
AT4G00755.2,1209,1296,distal,-7.030507419899282
AT4G00755.2,1416,1507,distal,-0.9844296107294892
AT4G00755.1,427,518,distal,3.7069052146532915
AT4G00755.1,939,1026,distal,5.304520396741193
AT4G00755.1,1209,1296,distal,-7.030507419899282
AT4G00755.1,1416,1507,distal,-0.9844296107294892
AT2G20260.1,729,805,distal,3.2222442461331195
AT5G26240.1,670,754,distal,0.3823751873848686
AT5G26240.1,802,895,distal,7.368175062876929
AT5G26240.1,995,1073,distal,-2.513311748317428
AT5G26240.1,1149,1260,distal,3.161045604475902
AT5G26240.1,1350,1566,distal,-17.13680888332507
AT5G26240.1,1708,1793,distal,-8.944290832298877
AT5G26240.1,1865,1944,distal,-3.3369196763669944
AT5G26240.1,2025,2139,distal,-0.3547641577247027
AT5G26240.1,2290,2490,distal,-10.389620353586611
AT5G26240.1,2551,2659,distal,7.481604151422529
AT5G26240.1,2735,2947,distal,-8.326567938060846
AT5G26240.1,3100,3205,distal,1.0754068667970809
AT5G26240.1,3342,3417,distal,-3.215724079041904
AT5G26240.1,3550,3648,distal,-12.436948736721673
AT5G26240.1,3727,3812,distal,-1.0242799316887135
AT5G26240.1,3869,3941,distal,1.410832393463435
AT5G26240.1,4023,4111,distal,1.994465331404421
AT5G26240.1,4269,4350,distal,5.855577073399101
AT5G26240.1,4453,4532,distal,-1.1576547166654212
AT5G26240.1,4583,4753,distal,-5.660279495699137
AT3G23310.1,1123,1467,distal,0.8397508056714346
AT3G23310.1,1643,2041,distal,-24.03983176132935
AT3G23310.1,2126,2205,distal,2.960562494742103
AT3G23310.1,2448,2544,distal,-2.978735013412603
AT3G23310.1,2771,2922,distal,-5.441677198288168
AT3G23310.1,3003,3097,distal,7.915548829400943
AT3G23310.1,3183,3333,distal,-2.738846304004256
AT3G23310.1,3466,3554,distal,0.619678003469213
AT3G23310.1,3669,3781,distal,-1.8086414137008553
AT3G23310.1,3830,3964,distal,-16.304344466386507
AT3G23310.1,4050,4140,distal,-4.50043282670693
AT3G23310.1,4198,4300,distal,-11.348599604140285
AT5G53660.1,783,897,distal,5.820261493583174
AT2G39870.1,589,672,distal,2.7189466580179342
AT2G39870.1,1199,1287,distal,-1.4166983134576108
AT2G39870.1,1390,1477,distal,-4.931889501690453
AT2G32010.2,582,677,distal,-1.8191642540641002
AT2G32010.2,766,1010,distal,3.093199042648122
AT2G32010.2,1080,1160,distal,1.4677290706495514
AT2G32010.2,1249,1341,distal,-11.431595224395732
AT2G32010.2,1447,1519,distal,-3.268272148342805
AT2G32010.2,2250,2331,distal,-5.7361511887804
AT2G32010.2,2526,2623,distal,1.5766176578447237
AT2G32010.2,2733,2837,distal,-9.141466422497883
AT2G32010.2,2987,3066,distal,-4.282901748058816
AT2G32010.2,3319,3844,distal,-17.187823244648317
AT2G32010.2,3909,3986,distal,12.335812853823153
AT2G32010.2,4097,4183,distal,-3.033917383475531
AT2G32010.1,582,677,distal,-1.8191642540641002
AT2G32010.1,766,1010,distal,3.093199042648122
AT2G32010.1,1080,1160,distal,1.4677290706495514
AT2G32010.1,1249,1341,distal,-11.431595224395732
AT2G32010.1,1447,1519,distal,-3.268272148342805
AT2G32010.1,2250,2331,distal,-5.7361511887804
AT2G32010.1,2526,2623,distal,1.5766176578447237
AT2G32010.1,2733,2837,distal,-9.141466422497883
AT2G32010.1,2987,3066,distal,-4.282901748058816
AT2G32010.1,3319,3810,distal,-21.102073292746756
AT2G32010.1,3909,3986,distal,12.335812853823153
AT2G32010.1,4097,4183,distal,-3.033917383475531
AT3G11480.1,422,1443,distal,-71.10573632250717
AT3G11480.1,1843,1935,distal,6.6960601642975375
AT3G11480.1,2194,2358,distal,-17.009129713478274
AT2G34555.1,515,879,distal,-0.0845650028998407
AT2G34555.1,1220,1427,distal,-10.912465517605073
AT1G24440.1,401,877,distal,32.05592245074334
AT1G24440.1,1035,1159,distal,2.8734226926146955
AT1G24440.1,1227,1306,distal,-0.6934318098414659
AT4G24240.1,940,1041,distal,5.742698967305667
AT4G24240.1,1168,1520,distal,-17.900045661268454
AT1G19110.1,540,705,distal,17.262449525112693
AT1G19110.1,859,944,distal,3.683275894437714
AT1G19110.1,1158,1249,distal,-1.9475843627513831
AT1G19110.1,1340,1453,distal,-0.2603490420939816
AT1G19110.1,1571,1650,distal,-0.44555983588135323
AT1G19110.1,1921,2019,distal,-2.8795879426605793
AT1G19110.1,2177,2262,distal,10.169203039326948
AT1G19110.1,2341,2432,distal,-0.13282260125697298
AT1G19110.1,2534,2637,distal,0.8198709257761231
AT1G19110.1,2809,2912,distal,0.9733653895980908
AT1G19110.1,2988,3061,distal,-3.364226686355029
AT1G19110.1,3170,3304,distal,-14.517239955893903
AT3G10620.1,767,862,distal,9.282686347385965
AT3G10620.1,958,1029,distal,-2.9457020941061436
AT3G10620.1,1145,1236,distal,-3.341222565617965
AT5G46530.1,832,972,distal,-8.81316491458911
AT5G46530.1,1019,1173,distal,-5.680984725028571
AT1G50730.1,596,833,distal,-22.800180174435525
AT1G50730.1,1044,1366,distal,-1.3576867576871263
AT1G50730.1,1527,1740,distal,-14.307524899038732
AT1G50730.1,2074,2522,distal,-22.10831662003163
AT1G50730.1,2687,2866,distal,-9.417969123022244
AT1G50730.1,3059,3143,distal,-5.364703893148393
AT1G50730.1,3234,3489,distal,-30.362141001845327
AT1G50730.1,3571,3659,distal,10.045123134397265
AT1G50730.1,3804,3945,distal,-13.302583251784965
AT1G50730.1,4029,4217,distal,-2.3449090766834035
AT1G50730.1,4360,4452,distal,-4.979687301698409
AT1G50730.1,4537,5075,distal,-46.29546806217357
AT1G50730.1,5238,5311,distal,-7.071168123261259
AT1G50730.1,5400,5754,distal,-31.294385874317957
AT1G50730.1,5830,5962,distal,5.552068099796553
AT1G50730.1,6030,6192,distal,-16.395546095002892
AT1G50730.1,6293,6427,distal,-2.0968501758198714
AT1G50730.1,6545,6620,distal,-7.509911778023496
AT1G50730.1,6678,6765,distal,-4.426209695756119
AT5G61380.1,609,925,distal,-2.3836925980431554
AT5G61380.1,1088,1223,distal,-3.123020490398154
AT5G61380.1,1358,1507,distal,-4.838155828950395
AT5G61380.1,1676,1759,distal,-2.838373886791212
AT5G61380.1,1914,2006,distal,-1.7733603948062397
AT5G49370.1,714,804,distal,-8.40639803698707
AT5G49370.1,905,985,distal,-1.8556630343654417
AT4G21210.1,531,824,distal,16.861142422552376
AT4G21210.1,1459,1538,distal,2.220608076034201
AT4G21210.2,531,824,distal,16.861142422552376
AT4G21210.2,1240,1320,distal,9.679990481150025
AT4G21210.2,1459,1538,distal,2.220608076034201
AT5G43920.1,1382,1473,distal,0.8803598484924426
AT5G43920.1,1576,1993,distal,-5.85283712727828
AT5G43920.1,2315,2393,distal,3.369199791966305
AT5G43920.1,2715,2787,distal,-1.9968783395186276
AT1G74900.1,1282,1368,distal,6.901716569008658
AT5G16880.1,1263,1548,distal,-11.236043039111713
AT5G16880.1,1813,1919,distal,-0.2918054515260986
AT5G16880.2,1263,1548,distal,-11.236043039111713
AT5G16880.2,1813,1919,distal,-0.2918054515260986
AT5G16880.3,1263,1548,distal,-11.236043039111713
AT5G16880.3,1813,1919,distal,-0.2918054515260986
AT5G16880.3,1996,2072,distal,2.237395958707548
AT1G23460.1,661,753,distal,-12.701527631323598
AT1G23460.1,925,1024,distal,-2.7714271293312294
AT1G23460.1,1046,1144,distal,-6.547622382546626
AT1G23460.1,1353,1443,distal,-8.099009369724584
AT1G23460.1,1526,1593,distal,1.4295707156308748
AT1G23460.1,1703,1795,distal,6.092431259259142
AT1G23460.1,1913,2016,distal,1.6599630044312517
AT5G58120.1,476,570,distal,1.887494071862276
AT5G58120.1,1667,1774,distal,-4.411747414277716
AT5G58120.1,2072,2163,distal,0.4491618040402028
AT4G10890.1,655,1158,distal,-20.713701856073175
AT4G10890.1,1310,1469,distal,-2.9761929285973965
AT4G10890.1,1660,2172,distal,62.39306918796535
AT4G10890.1,2408,2502,distal,-5.813066122074527
AT4G10890.1,2575,2694,distal,-8.593400462719988
AT4G10890.1,2755,3245,distal,-23.662651247017855
AT4G10890.1,3315,3507,distal,-16.615211360397574
AT4G10890.1,3586,3686,distal,-8.278813538725752
AT4G10890.1,3834,4006,distal,-2.872950306839766
AT4G10890.1,4133,4607,distal,-20.45262518238555
AT2G13810.1,421,511,distal,-4.863415246453246
AT2G13810.1,629,1943,distal,-3.3388305267366856
AT2G13810.1,2007,2211,distal,-4.63551391561939
AT2G13810.1,2317,2394,distal,3.952347971025544
AT2G13810.1,2446,2534,distal,3.696085444319186
AT2G13810.1,2856,2931,distal,-9.484722411405878
AT2G13810.1,3139,3350,distal,-18.27118130404172
AT3G47780.1,648,724,distal,-3.0710453626010197
AT3G47780.1,805,880,distal,2.7932030864429094
AT3G47780.1,1026,1267,distal,-7.115388700389555
AT3G47780.1,1388,1480,distal,0.22547201617787477
AT3G47780.1,1606,1721,distal,-15.11823119141342
AT3G47780.1,1881,1994,distal,-7.027851575740279
AT3G47780.1,2158,2246,distal,-6.68688705091865
AT3G47780.1,2373,2467,distal,-0.9915588831573969
AT3G47780.1,2552,2652,distal,-6.23606745224806
AT3G47780.1,3000,3079,distal,-7.322820865992898
AT3G47780.1,3281,3420,distal,-8.071546597592677
AT3G47780.1,3531,3621,distal,0.6389493541770356
AT3G47780.1,3707,3784,distal,-0.9118129248143103
AT3G47780.1,3914,3998,distal,-8.445686283375872
AT2G33620.4,1192,1494,distal,-22.554254647411415
AT2G33620.4,1548,1820,distal,-2.940107623235255
AT2G33620.4,1953,2046,distal,3.8731586984538473
AT2G33620.4,2209,2297,distal,-3.249125963836205
AT2G33620.2,1192,1494,distal,-22.554254647411415
AT2G33620.2,1548,1820,distal,-2.940107623235255
AT2G33620.2,1953,2046,distal,3.8731586984538473
AT2G33620.2,2209,2297,distal,-3.249125963836205
AT2G33620.1,437,712,distal,3.4335454266642587
AT2G33620.1,1192,1494,distal,-22.554254647411415
AT2G33620.1,1548,1820,distal,-2.940107623235255
AT2G33620.1,1953,2046,distal,3.8731586984538473
AT2G33620.1,2209,2297,distal,-3.249125963836205
AT2G33620.3,1192,1494,distal,-22.554254647411415
AT2G33620.3,1548,1820,distal,-2.940107623235255
AT2G33620.3,1953,2046,distal,3.8731586984538473
AT2G33620.3,2209,2297,distal,-3.249125963836205
AT2G24390.3,497,565,distal,5.033437656553526
AT2G24390.3,647,813,distal,-0.7287056832077978
AT2G24390.3,901,997,distal,1.24873213511977
AT2G24390.2,497,565,distal,5.033437656553526
AT2G24390.2,659,813,distal,1.5738622947545318
AT2G24390.2,901,997,distal,1.24873213511977
AT2G24390.1,497,565,distal,5.033437656553526
AT2G24390.1,659,813,distal,1.5738622947545318
AT2G24390.1,901,997,distal,1.24873213511977
AT3G07080.1,897,990,distal,-4.4798084468595
AT3G07080.1,1412,1575,distal,-2.6096816767032305
AT4G38550.1,665,768,distal,-5.837922462102911
AT4G38550.1,874,953,distal,3.7060806841091343
AT4G38550.1,1083,1175,distal,-9.029845632330089
AT4G38550.1,1299,1372,distal,0.6725235433967854
AT4G38550.1,1493,1603,distal,-3.885900500205748
AT4G38550.1,1751,1866,distal,-0.3631001315347469
AT4G38550.1,2074,2173,distal,-2.871454390352893
AT1G18280.1,422,541,distal,-1.5654979147101948
AT1G18280.1,608,749,distal,15.119171550790217
AT2G11620.1,574,905,distal,-12.971712786219502
AT2G11620.1,1038,1132,distal,-5.967016620622175
AT2G11620.1,1205,1286,distal,-6.9979263313807785
AT5G22220.3,1030,1160,distal,-4.050380384515372
AT5G22220.3,1218,1298,distal,-2.3523283753715747
AT5G22220.3,1385,1463,distal,-7.058436461364133
AT5G22220.3,1553,1646,distal,-3.1583071080098177
AT5G22220.3,1702,2159,distal,-28.241109368817273
AT5G22220.3,2213,2286,distal,1.9083301256408456
AT5G22220.3,2338,2414,distal,-5.74155180855277
AT5G22220.3,2464,2550,distal,0.007345978344100376
AT5G22220.3,2617,2696,distal,-6.190461976011639
AT5G22220.3,2771,2855,distal,-10.737331986101724
AT5G22220.3,3127,3256,distal,-18.174019381687152
AT5G22220.3,3327,3451,distal,3.9408517938651446
AT5G22220.2,1030,1160,distal,-4.050380384515372
AT5G22220.2,1218,1298,distal,-2.3523283753715747
AT5G22220.2,1385,1463,distal,-7.058436461364133
AT5G22220.2,1553,1646,distal,-3.1583071080098177
AT5G22220.2,1702,2159,distal,-28.241109368817273
AT5G22220.2,2213,2286,distal,1.9083301256408456
AT5G22220.2,2338,2414,distal,-5.74155180855277
AT5G22220.2,2464,2550,distal,0.007345978344100376
AT5G22220.2,2617,2696,distal,-6.190461976011639
AT5G22220.2,2771,2855,distal,-10.737331986101724
AT5G22220.2,3127,3256,distal,-18.174019381687152
AT5G22220.2,3327,3442,distal,5.3804720347237485
AT2G22360.1,677,864,distal,-3.6218996967343435
AT2G22360.1,1010,1110,distal,0.7024076972324695
AT2G22360.1,1169,1344,distal,2.173339947193602
AT2G22360.1,1388,1709,distal,-25.640518345819093
AT2G22360.1,1759,1835,distal,-2.2937543838901444
AT2G22360.1,1920,2024,distal,0.4938571011861458
AT5G53700.1,497,578,distal,7.209014097540561
AT5G53700.1,747,841,distal,-6.900117058548032
AT5G53700.1,983,1079,distal,-1.4849909187487333
AT5G53700.1,1229,1305,distal,-5.256596112902816
AT3G04700.1,776,859,distal,-4.527166526114625
AT2G30010.1,444,1060,distal,-26.144152614209823
AT2G30010.1,1233,1826,distal,-11.75333779979708
AT2G30010.1,2009,2131,distal,-7.256933533693876
AT2G30010.1,2291,3153,distal,-60.54772941111219
AT2G02061.1,830,909,distal,2.350060075640675
AT2G02061.1,1392,1461,distal,3.3618915012073938
AT2G41040.1,501,595,distal,-0.7026108720610466
AT2G41040.1,737,831,distal,-4.69359194093172
AT2G41040.1,914,983,distal,-1.9677239360734178
AT2G41040.1,1293,1375,distal,-4.288624522598468
AT2G41040.1,1481,1559,distal,-0.4039362527878231
AT5G14960.1,474,580,distal,12.302138322080646
AT5G14960.1,659,759,distal,11.896851748090418
AT5G14960.1,817,894,distal,-1.7367378639576436
AT5G14960.1,974,1383,distal,-19.988869896385797
AT5G14960.1,1452,1541,distal,-8.276526621977228
AT5G14960.1,1612,1703,distal,-6.061435882547135
AT5G14960.1,1766,1855,distal,-9.697183915426985
AT5G14960.1,2256,2351,distal,-3.168992538283518
AT1G22780.1,474,738,distal,13.87360985800152
AT1G22780.1,928,1193,distal,-22.052015345249952
AT1G09530.1,705,795,distal,-1.10698016336289
AT1G09530.1,1676,1763,distal,-1.002720848848363
AT1G09530.1,1872,1962,distal,-6.071783634081442
AT1G09530.1,2029,2260,distal,-1.0969444118658684
AT1G09530.1,2327,2401,distal,-1.0943973707802324
AT1G09530.2,705,795,distal,-1.10698016336289
AT1G09530.2,1676,1763,distal,-1.002720848848363
AT1G09530.2,1872,1962,distal,-6.071783634081442
AT1G09530.2,2029,2260,distal,-1.0969444118658684
AT1G09530.2,2327,2401,distal,-1.0943973707802324
AT3G54740.1,455,645,distal,19.76272850811455
AT3G54740.1,1725,1826,distal,-9.298194886550778
AT3G54740.1,1874,1972,distal,-3.3883641464228575
AT3G54740.2,1725,1826,distal,-9.298194886550778
AT3G54740.2,1874,1972,distal,-3.3883641464228575
AT5G58190.1,587,666,distal,-0.06204324403298003
AT5G58190.1,747,821,distal,-8.223591331532091
AT5G58190.1,1134,1487,distal,-28.33619069846757
AT5G58190.1,1992,2145,distal,0.3569417345155411
AT5G58190.1,2359,2794,distal,-5.4383209034081705
AT5G58190.2,587,666,distal,-0.06204324403298003
AT5G58190.2,747,821,distal,-8.223591331532091
AT5G58190.2,1134,1487,distal,-28.33619069846757
AT5G58190.2,1992,2145,distal,0.3569417345155411
AT5G58190.2,2359,2794,distal,-5.4383209034081705
AT1G61250.2,746,843,distal,-0.8841833073441492
AT1G61250.2,907,1101,distal,-8.255040698175954
AT1G61250.2,1136,1290,distal,-7.812029083843088
AT1G61250.2,1414,1577,distal,-9.060409154727218
AT1G61250.2,1641,1738,distal,-7.061549779795225
AT1G61250.2,1833,1935,distal,1.6086376701573226
AT1G61250.2,1982,2067,distal,-2.378648978872711
AT1G61250.2,2136,2425,distal,-17.67441052437427
AT1G61250.2,2475,2573,distal,-2.4914074047806474
AT1G61250.2,2730,2889,distal,-5.546244944351129
AT1G61250.1,746,843,distal,-0.8841833073441492
AT1G61250.1,907,1101,distal,-8.255040698175954
AT1G61250.1,1136,1290,distal,-7.812029083843088
AT1G61250.1,1414,1577,distal,-9.060409154727218
AT1G61250.1,1641,1738,distal,-7.061549779795225
AT1G61250.1,1833,1935,distal,1.6086376701573226
AT1G61250.1,1982,2067,distal,-2.378648978872711
AT1G61250.1,2136,2425,distal,-17.67441052437427
AT1G61250.1,2475,2573,distal,-2.4914074047806474
AT1G61250.1,2640,2739,distal,-4.714338227503057
AT3G29800.1,789,922,distal,-8.111702415554333
AT3G29800.1,1259,1809,distal,-35.04975234133931
AT1G02400.1,564,1918,distal,-54.66327277812794
AT1G02400.1,2262,2344,distal,-0.8765535365371779
AT5G48060.1,2148,2619,distal,-10.157958307196369
AT3G61540.1,561,642,distal,1.9275926202361795
AT3G61540.1,817,905,distal,-1.2529836931349316
AT3G61540.1,1143,1221,distal,-4.766838779110716
AT3G61540.1,1323,1397,distal,-3.6199349857939365
AT3G61540.1,1471,1556,distal,0.6598382138410346
AT3G61540.1,1626,1716,distal,4.1800001951270085
AT3G61540.1,1825,1915,distal,-2.571096134076641
AT3G61540.1,2042,2118,distal,3.9197513464822507
AT4G32915.1,553,884,distal,-12.191737828483276
AT4G32915.1,937,1032,distal,-6.010627760477114
AT4G32915.1,1118,1221,distal,-1.1567378863840505
AT1G70660.2,534,866,distal,-1.402133821370154
AT1G70660.2,993,1073,distal,-5.457776468690816
AT1G70660.2,1201,1390,distal,-17.116312898211486
AT1G70660.1,534,866,distal,-1.402133821370154
AT1G70660.1,993,1073,distal,-5.457776468690816
AT1G70660.1,1201,1325,distal,-11.11252444082597
AT1G51760.1,491,770,distal,25.685755930592773
AT1G51760.1,897,998,distal,4.3281213336073785
AT1G51760.1,1314,1391,distal,0.28974466235712765
AT1G51760.1,1521,1600,distal,-4.82514832839403
AT4G35410.2,530,602,distal,-9.57041037866101
AT4G35410.2,804,911,distal,-9.63249436245963
AT4G35410.2,948,1058,distal,-9.68187488857802
AT4G35410.2,1146,1240,distal,-3.077084140692302
AT4G35410.1,530,602,distal,-9.57041037866101
AT4G35410.1,804,911,distal,-9.63249436245963
AT4G35410.1,1146,1240,distal,-3.077084140692302
AT1G44575.2,462,540,distal,-7.336154553142238
AT1G44575.1,462,540,distal,-7.336154553142238
AT1G44575.1,785,1250,distal,-27.454581504911463
AT3G26930.1,936,1025,distal,-1.499502535426567
AT3G26930.1,1161,1261,distal,6.879896484912418
AT5G37760.1,699,782,distal,-0.01977368589183298
AT1G11650.1,1120,2246,distal,-76.09665656587403
AT1G11650.1,2306,2392,distal,-5.167549870782139
AT1G11650.1,2528,2644,distal,-5.389698620241176
AT1G11650.1,2739,2963,distal,-4.801606046473184
AT1G11650.2,1120,2246,distal,-76.09665656587403
AT1G11650.2,2306,2392,distal,-5.167549870782139
AT1G11650.2,2524,2641,distal,-5.793531432830507
AT1G11650.2,2739,2963,distal,-4.801606046473184
AT3G55000.1,517,621,distal,2.3423933680016154
AT3G55000.1,711,812,distal,-0.28741580892430196
AT3G55000.1,936,1435,distal,-40.96986314720419
AT3G55000.1,1561,1653,distal,-1.8756715591034407
AT3G55000.1,1680,1774,distal,-5.311723972572701
AT3G55000.1,1932,2026,distal,-1.6298165737015329
AT2G45010.1,960,1118,distal,-10.315282553500413
AT2G45010.1,1388,1465,distal,3.5195161136829274
AT2G45010.2,960,1118,distal,-10.315282553500413
AT2G45010.2,1388,1465,distal,3.5195161136829274
AT5G49160.1,1722,1805,distal,-2.2258198584274074
